ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
8585,Male,No,18,No,Artist,,Low,4.0,Cat_4,D
2478,Female,No,33,Yes,Healthcare,1.0,Low,5.0,Cat_6,D
10123,Female,No,25,No,Artist,1.0,Low,1.0,Cat_4,B
2048,Female,No,27,No,Healthcare,1.0,Low,5.0,Cat_2,B
6824,Female,Yes,35,Yes,Homemaker,9.0,Average,2.0,Cat_6,A
10207,Female,Yes,32,Yes,Executive,4.0,High,3.0,Cat_7,C
3166,Female,Yes,60,No,Artist,0.0,Average,4.0,Cat_6,C
6956,Male,No,42,Yes,Artist,8.0,Low,1.0,Cat_6,B
8953,Male,Yes,41,No,Doctor,2.0,Average,4.0,Cat_6,A
6009,Female,No,28,Yes,Doctor,1.0,Low,3.0,Cat_3,C
7133,Male,No,19,No,Healthcare,0.0,Low,3.0,Cat_6,D
2388,Male,Yes,88,No,Lawyer,0.0,Low,,Cat_6,B
1983,Male,No,22,No,Healthcare,1.0,Low,4.0,Cat_6,D
4841,Female,No,30,Yes,Entertainment,9.0,Low,3.0,Cat_6,D
3968,Female,No,29,Yes,Healthcare,6.0,Low,3.0,Cat_6,D
550,Male,Yes,42,No,Executive,3.0,High,5.0,Cat_6,B
10358,Female,Yes,37,Yes,Artist,3.0,Low,2.0,Cat_6,C
7009,Male,Yes,32,Yes,Healthcare,7.0,Low,2.0,Cat_6,D
6345,Female,Yes,66,Yes,Artist,0.0,Average,2.0,Cat_6,C
7332,Female,No,29,Yes,Doctor,0.0,Low,5.0,Cat_6,A
3727,Male,No,63,Yes,Doctor,1.0,Low,1.0,Cat_6,D
3595,Female,No,66,Yes,Artist,0.0,Low,2.0,Cat_6,A
3529,Male,No,27,Yes,,0.0,Low,3.0,Cat_3,B
379,Female,No,26,Yes,Artist,9.0,Low,1.0,Cat_6,A
5665,Female,No,29,No,Engineer,5.0,Low,2.0,Cat_6,C
1410,Male,Yes,38,No,Entertainment,0.0,Average,2.0,Cat_6,D
4548,Female,Yes,41,Yes,Artist,11.0,Average,2.0,Cat_6,B
345,Female,No,23,No,Marketing,4.0,Low,4.0,Cat_6,C
8804,Male,Yes,82,No,Lawyer,1.0,High,2.0,Cat_6,A
9348,Male,Yes,70,No,Entertainment,,Low,1.0,Cat_6,B
9445,Female,Yes,40,Yes,Doctor,,Low,2.0,Cat_6,C
434,Male,No,53,Yes,Marketing,2.0,Low,4.0,Cat_6,C
2108,Female,No,27,Yes,Artist,1.0,Low,5.0,Cat_6,C
998,Male,Yes,38,No,Executive,0.0,High,5.0,Cat_6,A
10592,Female,No,20,No,Healthcare,8.0,Low,4.0,Cat_2,D
9282,Female,No,29,No,Healthcare,0.0,Low,3.0,Cat_6,D
9469,Male,Yes,35,No,Doctor,9.0,Low,2.0,Cat_6,B
5609,Female,Yes,45,Yes,Doctor,1.0,Average,4.0,Cat_6,A
1698,Male,Yes,53,Yes,Entertainment,1.0,Average,4.0,Cat_6,D
2677,Male,No,33,Yes,Artist,3.0,Low,5.0,Cat_6,A
2030,Male,No,23,No,Healthcare,0.0,Low,4.0,Cat_6,D
5285,Female,No,28,Yes,Doctor,0.0,Low,5.0,Cat_7,D
8490,Female,Yes,47,Yes,Engineer,0.0,Average,4.0,Cat_6,B
4907,Male,Yes,47,No,,1.0,Low,5.0,Cat_3,A
7696,Female,Yes,48,Yes,Marketing,9.0,Low,1.0,Cat_6,D
6416,Male,Yes,51,No,Artist,3.0,Average,2.0,Cat_6,C
1376,Male,No,21,No,Marketing,1.0,Low,5.0,Cat_6,B
4060,Male,Yes,89,Yes,Lawyer,7.0,High,2.0,Cat_6,C
1046,Female,Yes,20,Yes,Lawyer,1.0,Average,3.0,Cat_3,A
6714,Female,Yes,39,No,Artist,,Average,3.0,Cat_6,B
6819,Male,Yes,60,No,Entertainment,1.0,Average,2.0,Cat_6,C
7220,Female,No,18,No,Entertainment,1.0,Low,7.0,Cat_2,B
6812,Male,Yes,56,Yes,Lawyer,,Low,3.0,Cat_1,D
9113,Female,Yes,45,No,Engineer,0.0,High,2.0,Cat_6,A
558,Female,No,38,No,Entertainment,8.0,Low,2.0,Cat_6,B
2839,Male,No,43,Yes,Artist,0.0,Low,4.0,Cat_6,B
4966,Male,No,52,Yes,Artist,6.0,Low,1.0,Cat_6,C
6113,Male,No,26,Yes,Entertainment,9.0,Low,1.0,Cat_2,A
4005,Female,No,26,Yes,Marketing,11.0,Low,1.0,Cat_6,D
4266,Male,Yes,47,No,Artist,0.0,Average,5.0,Cat_4,A
3970,Male,Yes,42,Yes,Artist,1.0,Average,3.0,Cat_6,C
3879,Female,Yes,41,Yes,Engineer,8.0,Average,4.0,Cat_4,B
878,Male,No,40,Yes,Artist,2.0,Low,1.0,Cat_3,B
8682,Male,No,39,Yes,Entertainment,9.0,Low,2.0,Cat_3,D
8054,Male,Yes,55,No,Artist,0.0,Low,1.0,Cat_6,B
4283,Female,Yes,38,Yes,Artist,7.0,Average,3.0,Cat_1,B
7577,Female,Yes,32,Yes,Healthcare,8.0,High,2.0,Cat_2,A
1512,Male,Yes,35,Yes,Artist,4.0,Average,2.0,Cat_6,A
6359,Female,Yes,60,Yes,Artist,,High,4.0,Cat_6,C
5979,Male,Yes,31,No,Doctor,,Average,2.0,Cat_6,D
3348,Male,Yes,63,Yes,Executive,6.0,High,3.0,Cat_6,D
608,Male,No,19,No,,9.0,Low,4.0,Cat_4,D
780,Male,No,28,Yes,Doctor,0.0,Low,1.0,Cat_6,D
2993,Male,No,19,No,Healthcare,7.0,Low,3.0,Cat_6,C
4029,Female,No,42,Yes,Entertainment,1.0,Low,1.0,Cat_6,D
3138,Male,Yes,51,Yes,Artist,1.0,Average,6.0,Cat_6,A
4067,Female,Yes,47,Yes,Artist,1.0,Average,3.0,Cat_6,D
3845,Male,Yes,28,Yes,Engineer,9.0,Average,2.0,Cat_3,C
3938,Male,Yes,48,Yes,Doctor,0.0,Average,3.0,Cat_3,A
5781,Female,Yes,42,No,Entertainment,1.0,Low,6.0,Cat_3,B
1648,Female,,45,Yes,Entertainment,5.0,Low,3.0,Cat_6,D
2790,Male,Yes,69,No,Executive,1.0,High,4.0,Cat_6,C
7596,Male,No,23,No,,0.0,Low,8.0,Cat_4,D
3114,Male,Yes,58,Yes,Artist,1.0,Average,4.0,Cat_6,C
4297,Female,No,23,No,Healthcare,0.0,Low,5.0,Cat_5,D
7298,Male,No,31,Yes,Healthcare,1.0,Low,5.0,Cat_6,D
4471,Female,Yes,40,Yes,Doctor,0.0,Low,1.0,Cat_2,A
420,Female,,36,Yes,Entertainment,8.0,Low,1.0,Cat_6,A
8552,Male,Yes,48,Yes,Artist,0.0,Low,2.0,Cat_6,C
3824,Female,Yes,36,No,Entertainment,1.0,High,3.0,Cat_3,A
7412,Male,Yes,33,No,Executive,0.0,High,5.0,Cat_3,D
2720,Male,No,19,No,Healthcare,1.0,Low,4.0,Cat_6,D
4898,Male,No,26,No,Doctor,0.0,Low,2.0,Cat_6,D
3008,Female,Yes,28,No,Doctor,0.0,Average,6.0,Cat_6,A
9805,Female,Yes,57,Yes,Artist,0.0,Average,5.0,Cat_6,A
10139,Female,No,47,Yes,Artist,0.0,Low,2.0,Cat_6,C
10214,Female,Yes,27,No,Healthcare,0.0,Low,2.0,Cat_6,D
7202,Male,Yes,51,Yes,Engineer,1.0,Average,5.0,Cat_6,C
8459,Male,Yes,32,Yes,Doctor,0.0,Average,2.0,Cat_3,D
6058,Female,No,21,Yes,Healthcare,0.0,Low,4.0,Cat_1,D
3804,Male,Yes,26,Yes,Executive,0.0,Low,3.0,Cat_6,D
10075,Male,Yes,57,No,Entertainment,0.0,Low,1.0,Cat_6,A
6286,Female,No,35,Yes,Healthcare,1.0,Low,1.0,Cat_6,D
908,Female,Yes,83,No,Lawyer,,High,2.0,Cat_6,B
1290,Male,No,26,No,Healthcare,0.0,Low,4.0,Cat_6,D
6457,Male,No,26,No,Doctor,0.0,Low,6.0,Cat_4,D
6123,Female,Yes,77,Yes,Lawyer,0.0,High,2.0,Cat_6,B
7343,Female,Yes,35,No,Engineer,2.0,Average,6.0,Cat_2,B
391,Male,Yes,42,No,Entertainment,0.0,Low,3.0,Cat_4,A
2451,Female,No,46,No,Entertainment,4.0,Low,,Cat_4,A
4882,Male,No,47,No,Artist,3.0,Low,3.0,Cat_5,B
1936,Female,No,25,No,Doctor,0.0,Low,4.0,Cat_6,D
922,Female,Yes,60,Yes,Artist,0.0,Average,4.0,Cat_6,C
2081,Female,Yes,33,No,Homemaker,8.0,Average,4.0,Cat_4,D
4072,Female,No,25,No,Healthcare,,Low,5.0,Cat_7,D
1034,Male,Yes,71,Yes,Lawyer,0.0,Average,2.0,Cat_6,C
6814,Female,Yes,36,Yes,Homemaker,8.0,Average,5.0,Cat_6,B
9306,Female,No,38,Yes,Doctor,9.0,Low,2.0,Cat_6,B
5974,Female,No,18,No,Healthcare,3.0,Low,3.0,Cat_2,D
6145,Female,No,27,No,Homemaker,,Low,1.0,Cat_6,C
6002,Female,Yes,58,Yes,Artist,9.0,Average,3.0,Cat_6,C
3241,Male,No,31,No,Doctor,1.0,Low,5.0,Cat_4,A
3524,Female,No,30,Yes,Entertainment,12.0,Low,2.0,Cat_6,D
7784,Male,Yes,50,Yes,Artist,0.0,Low,2.0,Cat_7,C
1941,Female,No,41,Yes,Artist,2.0,Low,,Cat_3,A
10144,Male,Yes,55,Yes,Artist,1.0,Low,2.0,Cat_6,C
9253,Male,Yes,69,No,Artist,0.0,Low,1.0,Cat_6,A
8197,Male,Yes,28,Yes,Doctor,8.0,Average,2.0,Cat_6,D
7506,Female,Yes,52,No,Artist,,Average,4.0,Cat_4,A
6361,Male,No,26,No,Healthcare,0.0,Low,4.0,Cat_4,D
4718,Female,Yes,47,Yes,Healthcare,0.0,Average,6.0,Cat_1,C
10070,Male,Yes,52,Yes,Artist,1.0,Low,4.0,Cat_6,C
6721,Female,No,19,No,Healthcare,0.0,Low,4.0,Cat_6,D
5899,Male,No,32,No,Healthcare,,Low,3.0,Cat_6,D
5266,Female,Yes,52,Yes,Doctor,1.0,Average,3.0,Cat_6,B
3074,Male,No,20,No,Healthcare,1.0,Low,4.0,Cat_6,D
7748,Female,No,25,No,Doctor,3.0,Low,4.0,Cat_3,C
2576,Male,Yes,66,Yes,Marketing,1.0,High,2.0,Cat_6,B
2561,Male,No,35,No,Executive,2.0,Low,4.0,Cat_4,A
10198,Male,Yes,28,,Artist,8.0,Low,,Cat_6,C
10355,Female,No,46,Yes,Entertainment,0.0,Low,1.0,Cat_6,C
8352,Female,No,25,Yes,Healthcare,1.0,Low,5.0,Cat_6,D
1357,Female,No,21,No,Marketing,1.0,Low,5.0,Cat_4,D
7344,Female,Yes,39,No,Doctor,0.0,Average,4.0,Cat_4,C
4580,Male,Yes,39,No,Doctor,1.0,High,2.0,Cat_6,A
1165,Male,No,28,Yes,Engineer,0.0,Low,5.0,Cat_4,D
3194,Female,No,26,Yes,Engineer,0.0,Low,3.0,Cat_6,C
8635,Male,No,33,Yes,Healthcare,3.0,Low,1.0,Cat_6,A
9209,Male,Yes,48,No,Executive,1.0,High,6.0,Cat_6,A
8083,Female,Yes,32,Yes,Artist,4.0,High,2.0,Cat_6,C
8803,Male,No,28,No,Healthcare,1.0,Low,5.0,Cat_6,C
5483,Male,Yes,59,No,Entertainment,1.0,Low,2.0,Cat_6,A
1066,Male,Yes,37,Yes,Artist,0.0,Average,2.0,Cat_4,C
1283,Male,No,30,No,Executive,5.0,Low,5.0,Cat_6,A
2701,Male,Yes,25,No,Engineer,,Average,3.0,Cat_4,D
6362,Female,No,25,No,Engineer,1.0,Low,1.0,Cat_4,A
3272,Female,,37,Yes,Doctor,8.0,Average,1.0,Cat_6,A
9558,Female,Yes,40,Yes,Engineer,1.0,High,5.0,Cat_2,B
6658,Male,No,42,No,Entertainment,,Low,3.0,Cat_3,D
8521,Male,No,36,No,Entertainment,8.0,Low,2.0,Cat_6,D
2961,Female,Yes,88,Yes,Lawyer,,High,2.0,Cat_6,C
4437,Female,Yes,87,No,Lawyer,0.0,High,2.0,Cat_6,A
6865,Male,,58,No,Executive,,High,3.0,Cat_6,A
8480,Male,No,46,Yes,Artist,2.0,Low,1.0,Cat_6,C
8487,Female,Yes,48,Yes,Artist,0.0,Low,1.0,Cat_6,B
1487,Male,No,53,Yes,Artist,0.0,Low,1.0,Cat_6,B
2404,Male,Yes,51,Yes,Entertainment,4.0,Average,2.0,Cat_2,C
8340,Female,,31,,Doctor,9.0,High,2.0,Cat_4,A
4140,Female,No,29,Yes,Engineer,1.0,Low,1.0,Cat_6,A
2018,Female,Yes,51,Yes,Entertainment,7.0,Average,2.0,Cat_6,A
1650,Female,No,52,Yes,Artist,9.0,Low,1.0,Cat_6,B
2960,Male,No,22,No,Healthcare,0.0,Low,4.0,Cat_6,D
1002,Female,No,27,Yes,Artist,1.0,Low,4.0,Cat_6,D
7594,Male,Yes,60,Yes,Artist,0.0,Average,2.0,Cat_6,C
10411,Male,Yes,53,No,Lawyer,0.0,Low,2.0,Cat_6,D
5784,Male,Yes,46,Yes,Artist,8.0,Average,2.0,Cat_6,C
6740,Male,Yes,50,Yes,Executive,1.0,High,3.0,Cat_6,C
404,Female,Yes,53,No,Artist,1.0,High,4.0,Cat_6,A
9561,Male,Yes,35,Yes,Executive,1.0,Average,4.0,Cat_6,C
8300,Male,Yes,63,Yes,Artist,1.0,Average,3.0,Cat_6,C
7813,Female,No,33,Yes,Healthcare,3.0,Low,4.0,Cat_4,D
4740,Male,Yes,83,No,Executive,1.0,High,3.0,Cat_6,B
5288,Female,Yes,50,Yes,Artist,1.0,Average,4.0,Cat_6,C
9731,Male,,28,No,Entertainment,,Low,2.0,Cat_6,B
8955,Female,Yes,85,Yes,Lawyer,0.0,High,2.0,Cat_6,A
427,Female,Yes,25,Yes,Entertainment,0.0,Average,2.0,Cat_1,A
1133,Male,No,26,Yes,Entertainment,5.0,Low,4.0,Cat_6,D
7560,Male,Yes,29,No,Homemaker,9.0,Low,1.0,Cat_4,A
241,Male,Yes,28,Yes,Doctor,,Low,2.0,Cat_6,D
10217,Female,No,39,Yes,Artist,12.0,Low,1.0,Cat_6,C
4695,Male,Yes,72,No,Lawyer,1.0,Low,2.0,Cat_6,C
3342,Male,Yes,36,Yes,Artist,0.0,High,3.0,Cat_6,C
1851,Male,No,18,No,Healthcare,3.0,Low,3.0,Cat_2,C
958,Female,Yes,78,Yes,Lawyer,1.0,High,2.0,Cat_6,C
3764,Male,Yes,87,Yes,Lawyer,0.0,Low,1.0,Cat_6,D
7230,Male,No,39,Yes,Artist,0.0,Low,1.0,Cat_6,A
9825,Male,Yes,58,Yes,Artist,0.0,Average,3.0,Cat_3,C
7557,Female,No,39,Yes,Healthcare,9.0,Low,1.0,Cat_6,D
3629,Male,,42,Yes,Artist,3.0,Average,2.0,Cat_6,A
8449,Female,No,32,No,Entertainment,0.0,Low,2.0,Cat_2,A
2911,Male,Yes,39,Yes,Artist,0.0,Average,2.0,Cat_6,C
7101,Male,Yes,46,No,Executive,0.0,High,4.0,Cat_6,A
826,Female,Yes,48,Yes,Artist,1.0,Average,2.0,Cat_6,B
1129,Female,No,51,No,Entertainment,1.0,Low,1.0,Cat_6,A
424,Female,Yes,42,Yes,Artist,1.0,Average,3.0,Cat_6,C
7330,Male,Yes,37,Yes,Artist,0.0,Low,2.0,Cat_6,C
180,Male,Yes,40,Yes,Healthcare,6.0,High,2.0,Cat_6,A
5328,Male,Yes,65,Yes,Lawyer,0.0,High,2.0,Cat_6,B
9855,Female,No,20,No,Healthcare,1.0,Low,5.0,Cat_6,D
8748,Female,No,18,No,Doctor,0.0,Low,6.0,Cat_6,A
7516,Female,Yes,37,Yes,Artist,4.0,Average,2.0,Cat_2,C
7414,Male,Yes,48,Yes,Doctor,9.0,Average,5.0,Cat_6,C
774,Female,No,22,No,Healthcare,1.0,Low,9.0,Cat_4,D
4439,Male,Yes,49,No,Executive,,High,3.0,Cat_6,B
2358,Male,No,29,Yes,Healthcare,1.0,Low,1.0,Cat_2,D
1719,Male,No,20,No,Healthcare,1.0,Low,5.0,Cat_6,B
5698,Female,Yes,57,Yes,Artist,0.0,Average,4.0,Cat_6,C
1416,Female,Yes,50,Yes,Doctor,,High,3.0,Cat_6,D
1867,Female,Yes,52,Yes,Marketing,0.0,Low,1.0,Cat_6,A
4300,Female,No,38,Yes,Artist,7.0,Low,2.0,Cat_6,B
3105,Male,No,38,Yes,Artist,9.0,Low,3.0,Cat_6,A
273,Male,Yes,82,No,Lawyer,1.0,High,3.0,Cat_6,A
3398,Female,No,32,No,Healthcare,0.0,Low,4.0,Cat_6,C
4646,Male,No,19,No,Healthcare,1.0,Low,4.0,Cat_7,D
1179,Male,Yes,32,Yes,Entertainment,0.0,Average,3.0,Cat_6,A
1309,Female,No,42,No,Marketing,1.0,Low,1.0,Cat_6,D
3401,Male,No,30,Yes,Entertainment,0.0,Low,3.0,Cat_6,D
9886,Male,No,23,No,Healthcare,1.0,Low,3.0,Cat_1,D
6615,Female,,30,Yes,,,Average,4.0,Cat_4,B
6962,Female,Yes,69,No,Lawyer,0.0,Average,2.0,Cat_6,C
2891,Male,Yes,48,Yes,Artist,,Average,4.0,Cat_7,C
8455,Female,Yes,41,Yes,Doctor,0.0,Low,1.0,Cat_6,B
3354,Female,No,43,Yes,Engineer,3.0,Low,2.0,Cat_4,A
119,Female,No,27,No,Doctor,,Low,3.0,Cat_7,A
1679,Female,No,32,Yes,Homemaker,10.0,Low,1.0,Cat_6,D
5951,Male,Yes,60,Yes,Artist,0.0,Low,2.0,Cat_4,A
9696,Male,No,36,Yes,Artist,0.0,Low,1.0,Cat_4,A
8923,Female,No,33,No,Doctor,,Low,2.0,Cat_6,A
134,Male,Yes,66,Yes,Artist,1.0,High,2.0,Cat_6,C
654,Male,Yes,40,,Entertainment,0.0,High,2.0,Cat_6,D
9208,Male,Yes,81,Yes,Entertainment,1.0,Low,1.0,Cat_6,D
1125,Male,Yes,52,Yes,Homemaker,7.0,Average,3.0,Cat_3,D
3628,Female,Yes,62,Yes,Artist,2.0,Average,3.0,Cat_6,C
3441,Female,No,23,No,Healthcare,4.0,Low,7.0,Cat_3,D
1980,Female,Yes,80,No,Lawyer,1.0,High,2.0,Cat_6,C
3320,Male,Yes,68,Yes,Artist,0.0,Low,1.0,Cat_6,C
6482,Male,Yes,39,Yes,Artist,0.0,Average,4.0,Cat_6,D
1248,Male,No,33,Yes,Healthcare,9.0,Low,5.0,Cat_6,D
6898,Male,No,40,No,Entertainment,5.0,Low,1.0,Cat_3,A
751,Female,Yes,20,No,Engineer,1.0,Low,2.0,Cat_4,A
10246,Female,No,42,Yes,Marketing,0.0,Low,1.0,Cat_7,B
1881,Male,No,27,Yes,Healthcare,1.0,Low,5.0,Cat_6,D
2860,Male,Yes,48,Yes,Executive,1.0,High,4.0,Cat_6,C
3609,Female,No,22,No,Healthcare,0.0,Low,6.0,Cat_6,D
10616,Male,Yes,27,Yes,Artist,4.0,Average,2.0,Cat_6,A
5652,Male,Yes,29,Yes,Entertainment,0.0,Low,2.0,Cat_6,B
8830,Male,Yes,26,No,Doctor,4.0,Average,3.0,Cat_3,D
3965,Male,No,20,No,Marketing,,Low,5.0,Cat_6,C
5831,Male,Yes,82,No,Executive,1.0,High,4.0,Cat_4,A
9006,Female,Yes,37,Yes,Artist,5.0,Low,2.0,Cat_6,D
8625,Female,Yes,60,Yes,Artist,1.0,Low,2.0,Cat_6,A
5491,Male,Yes,57,Yes,Entertainment,8.0,Average,5.0,Cat_2,A
5530,Male,Yes,74,Yes,Entertainment,1.0,Average,2.0,Cat_6,A
8329,Female,No,46,Yes,Marketing,1.0,Low,1.0,Cat_6,D
272,Female,Yes,36,Yes,Artist,5.0,Low,2.0,Cat_4,B
1595,Female,No,30,No,Healthcare,8.0,Low,3.0,Cat_4,D
5738,Female,No,37,Yes,Artist,0.0,Low,2.0,Cat_6,C
9978,Female,Yes,83,No,Lawyer,1.0,Low,1.0,Cat_6,D
10138,Male,No,20,No,Healthcare,1.0,Low,4.0,Cat_6,D
36,Male,,22,No,Healthcare,1.0,Low,5.0,Cat_4,D
9616,Male,No,33,No,Doctor,1.0,Low,6.0,Cat_4,A
7886,Female,Yes,55,Yes,Entertainment,1.0,Average,5.0,Cat_6,B
4049,Male,Yes,21,No,Entertainment,0.0,Low,3.0,Cat_6,D
3878,Female,No,33,No,Marketing,1.0,Low,9.0,Cat_6,C
6048,Male,Yes,63,Yes,Executive,1.0,High,2.0,Cat_6,C
8212,Female,No,53,No,Marketing,0.0,Low,1.0,Cat_3,A
5127,Female,No,31,No,Doctor,6.0,Low,4.0,Cat_6,D
2365,Male,No,25,Yes,Healthcare,1.0,Low,3.0,Cat_6,D
5120,Female,Yes,47,Yes,Artist,0.0,Low,2.0,Cat_1,B
925,Male,Yes,46,No,Artist,3.0,Average,2.0,,D
7374,Male,Yes,57,Yes,Artist,2.0,Average,2.0,Cat_6,A
4321,Male,No,33,No,Doctor,0.0,Low,4.0,Cat_3,B
231,Female,No,36,Yes,Artist,5.0,Low,,Cat_6,D
8970,Female,Yes,50,Yes,Engineer,0.0,Low,,Cat_6,B
7076,Male,Yes,56,Yes,Artist,0.0,Average,4.0,Cat_6,C
10455,Female,No,28,No,Doctor,14.0,Low,1.0,Cat_6,A
5426,Female,No,29,Yes,Healthcare,1.0,Low,3.0,Cat_4,D
5056,Female,No,29,No,Healthcare,0.0,Low,3.0,Cat_6,D
3917,Male,Yes,61,No,Healthcare,0.0,High,4.0,Cat_7,D
9966,Male,Yes,50,Yes,Healthcare,,Low,2.0,Cat_6,D
10044,Female,No,18,No,Healthcare,1.0,Low,4.0,Cat_6,D
3310,Male,Yes,35,No,Doctor,0.0,Average,5.0,Cat_4,C
6647,Male,Yes,42,Yes,Artist,2.0,Average,2.0,Cat_6,C
10694,Male,Yes,29,No,Executive,3.0,Average,5.0,Cat_4,D
5314,Female,Yes,71,No,Marketing,0.0,High,2.0,Cat_4,B
2346,Male,,61,,Engineer,2.0,Average,2.0,Cat_3,B
10004,Female,Yes,52,Yes,Artist,14.0,Average,2.0,Cat_6,C
2147,Male,Yes,57,Yes,Entertainment,0.0,Low,2.0,Cat_6,A
3958,Male,Yes,55,Yes,Entertainment,0.0,Average,4.0,Cat_3,C
9513,Male,Yes,48,No,Executive,2.0,High,2.0,Cat_2,D
9119,Female,Yes,68,Yes,Artist,1.0,Average,2.0,Cat_6,C
5228,Male,Yes,76,No,Executive,1.0,Low,1.0,Cat_6,C
3662,Male,No,41,,Entertainment,6.0,Low,1.0,Cat_6,A
10563,Female,No,23,No,Healthcare,1.0,Low,3.0,Cat_4,D
7604,Female,No,49,Yes,Artist,1.0,Low,1.0,Cat_3,C
6428,Female,Yes,79,Yes,Lawyer,,High,2.0,Cat_6,C
10010,Female,No,27,Yes,Healthcare,2.0,Low,4.0,Cat_1,A
10281,Male,Yes,76,Yes,Lawyer,1.0,High,2.0,Cat_6,C
371,Female,No,31,No,Healthcare,1.0,Low,5.0,Cat_4,C
8305,Female,No,50,Yes,Artist,9.0,Low,1.0,Cat_6,A
2518,Female,Yes,52,Yes,Artist,2.0,Low,2.0,Cat_6,C
7176,Male,No,18,No,Healthcare,3.0,Low,5.0,Cat_6,D
7126,Male,Yes,60,Yes,Executive,4.0,High,4.0,Cat_6,A
2115,Female,No,25,No,Marketing,1.0,Low,9.0,Cat_5,D
1876,Female,No,28,Yes,Entertainment,0.0,Low,3.0,Cat_6,D
2392,Male,Yes,59,No,Executive,1.0,High,4.0,Cat_6,B
9802,Female,Yes,37,Yes,,0.0,Low,,Cat_6,C
4624,Male,No,21,No,Marketing,0.0,Low,5.0,Cat_1,D
8643,Male,Yes,35,Yes,Artist,7.0,Low,2.0,Cat_6,C
1429,Female,No,27,No,Healthcare,14.0,Low,1.0,Cat_6,D
6130,Male,No,32,Yes,Entertainment,9.0,Low,2.0,Cat_6,D
2690,Male,,60,Yes,Entertainment,,Average,5.0,Cat_6,A
9140,Male,Yes,53,Yes,Artist,0.0,Low,1.0,Cat_6,B
3977,Male,Yes,45,No,Doctor,8.0,Low,2.0,Cat_3,A
5085,Male,Yes,42,Yes,Artist,0.0,Average,3.0,Cat_6,B
9268,Female,No,23,No,Marketing,3.0,Low,3.0,Cat_6,C
4359,Female,Yes,84,No,Lawyer,0.0,High,2.0,Cat_6,B
8837,Female,Yes,46,Yes,Engineer,1.0,Average,4.0,Cat_6,D
6455,Male,No,78,Yes,Entertainment,,Low,1.0,Cat_6,C
868,Male,Yes,62,Yes,Executive,1.0,High,4.0,Cat_6,C
5008,Female,No,30,No,Homemaker,8.0,Low,9.0,Cat_4,A
9521,Male,Yes,50,Yes,Entertainment,6.0,Low,3.0,Cat_6,A
2569,Female,Yes,41,No,Entertainment,9.0,High,2.0,Cat_4,A
7151,Male,Yes,88,No,,,High,3.0,Cat_6,A
7703,Female,Yes,36,Yes,Doctor,0.0,Low,1.0,Cat_6,B
4965,Female,Yes,71,Yes,Entertainment,0.0,Low,,Cat_6,A
5040,Male,Yes,27,Yes,Healthcare,1.0,High,2.0,Cat_6,D
6968,Male,No,27,No,Entertainment,14.0,Low,3.0,Cat_6,D
5782,Male,No,20,No,Healthcare,,Low,4.0,Cat_6,D
2525,Male,Yes,35,Yes,Artist,5.0,Average,2.0,Cat_6,C
2434,Male,No,32,Yes,Healthcare,0.0,Low,4.0,Cat_6,B
9389,Male,Yes,41,Yes,Artist,0.0,Low,2.0,Cat_6,A
6127,Female,No,27,No,Homemaker,,Low,4.0,Cat_6,C
3955,Female,No,40,Yes,Entertainment,1.0,Low,3.0,Cat_6,B
8812,Female,Yes,35,Yes,Artist,9.0,Average,4.0,Cat_6,B
10269,Male,No,42,Yes,Artist,9.0,Low,1.0,Cat_6,A
6708,Female,No,27,No,,12.0,Low,3.0,Cat_6,D
1385,Male,No,22,No,Healthcare,1.0,Low,5.0,,D
5103,Male,Yes,43,Yes,Healthcare,7.0,High,2.0,Cat_6,A
9045,Male,Yes,55,Yes,,1.0,Low,2.0,Cat_6,B
3847,Male,No,61,Yes,Lawyer,1.0,Low,1.0,Cat_6,C
662,Female,No,35,Yes,Healthcare,9.0,Low,1.0,Cat_6,D
7449,Female,Yes,41,Yes,Artist,0.0,Low,3.0,Cat_6,A
8721,Female,Yes,33,No,Engineer,7.0,Average,5.0,Cat_4,B
5642,Male,Yes,37,Yes,,0.0,Average,4.0,Cat_6,B
9662,Male,No,41,Yes,Entertainment,0.0,Low,1.0,Cat_6,A
10103,Female,No,40,Yes,Artist,8.0,Low,2.0,Cat_6,A
9949,Male,Yes,69,No,Executive,0.0,High,4.0,Cat_3,B
6720,Male,Yes,39,No,Artist,1.0,Average,6.0,Cat_4,A
5209,Female,Yes,43,Yes,Entertainment,5.0,Average,3.0,Cat_6,C
4148,Female,No,26,No,Engineer,1.0,Low,6.0,Cat_6,A
9871,Male,Yes,41,Yes,Artist,1.0,Low,2.0,Cat_6,C
8553,Male,No,67,No,Lawyer,,Low,2.0,Cat_6,D
3747,Female,Yes,56,Yes,Artist,4.0,Average,2.0,Cat_6,C
919,Male,Yes,63,Yes,Executive,1.0,High,1.0,Cat_6,B
10050,Male,No,37,Yes,Healthcare,8.0,Low,3.0,Cat_2,C
619,Male,Yes,69,Yes,Entertainment,,Average,2.0,Cat_6,A
9482,Female,No,36,Yes,Entertainment,10.0,Low,2.0,Cat_6,A
7018,Male,No,18,No,Healthcare,0.0,Low,5.0,Cat_6,D
3174,Male,Yes,45,Yes,Artist,1.0,Average,4.0,Cat_3,C
7849,Male,Yes,56,Yes,Artist,1.0,Average,2.0,Cat_6,C
